industry,year,benefit,perk_airole_beta,perk_se,perk_pvalue,n_obs
Finance and Insurance,2022,REMOTE_KW,0.1717839475636695,0.04895264844471699,0.0004494804841740758,82634
Finance and Insurance,2023,EDU_ASSISTANCE,-0.06531786057689622,0.07533216074261702,0.38590653717997225,58319
Finance and Insurance,2023,PAID LEAVE,-0.3516896897453376,0.0590032149807643,2.514405221336238e-09,58319
Finance and Insurance,2023,HEALTH_WELLBEING,0.17787487148194253,0.06601564033397883,0.007050801464648363,58319
Finance and Insurance,2023,PARENTAL_LEAVE,-0.03308873253722499,0.08336473603090135,0.6914299802818524,58319
Finance and Insurance,2023,CULTURE,0.6385357110688172,0.05334671625034209,5.1311653579887536e-33,58319
Finance and Insurance,2023,REMOTE_KW,0.06430436382878073,0.05735462004746124,0.26221488014288963,58319
Finance and Insurance,2024,EDU_ASSISTANCE,0.3941885668531198,0.059887051276190775,4.6353652441960845e-11,56390
Finance and Insurance,2024,PAID LEAVE,-0.10682488307890689,0.05234612817623136,0.0412765908370681,56390
Finance and Insurance,2024,HEALTH_WELLBEING,0.6707054944914934,0.057312623722965444,1.2363815472733187e-31,56390
Finance and Insurance,2024,PARENTAL_LEAVE,0.010361887701695945,0.0665795926580227,0.8763234250727403,56390
Finance and Insurance,2024,CULTURE,0.8255129492256433,0.05115298157172723,1.3767141667722884e-58,56390
Finance and Insurance,2024,REMOTE_KW,-0.143902234283423,0.05700727703144727,0.011593609524604082,56390
Finance and Insurance,2025,EDU_ASSISTANCE,-0.009457250853662487,0.04830144442647645,0.8447694968058689,62445
Finance and Insurance,2025,PAID LEAVE,-0.3415094430678468,0.0397102466049479,7.969297413911053e-18,62445
Finance and Insurance,2025,HEALTH_WELLBEING,0.41490114396684374,0.046160618557360984,2.5129891397151467e-19,62445
Finance and Insurance,2025,PARENTAL_LEAVE,-0.1907277298903173,0.051751263195101906,0.00022828093909618786,62445
Finance and Insurance,2025,CULTURE,0.3833010217633749,0.040631737986310465,3.964867836876113e-21,62445
Finance and Insurance,2025,REMOTE_KW,0.3459069467678513,0.04007762076296113,6.085767777740488e-18,62445
Health Care and Social Assistance,2018,EDU_ASSISTANCE,-0.33972851392534636,0.2576746712542601,0.18735650138216953,134508
Health Care and Social Assistance,2018,PAID LEAVE,0.011322360911331443,0.16997949412244054,0.9468920590228509,134508
Health Care and Social Assistance,2018,HEALTH_WELLBEING,0.5818241053251935,0.2748687412229195,0.03428240011868435,134508
Health Care and Social Assistance,2018,PARENTAL_LEAVE,0.6417766410360686,0.5063415543840655,0.20498452373097564,134508
Health Care and Social Assistance,2018,CULTURE,0.8614685825199991,0.18614495178336274,3.693122163760131e-06,134508
Health Care and Social Assistance,2018,REMOTE_KW,-0.16634102775179455,0.5056838673174832,0.7421989820912938,134508
Health Care and Social Assistance,2019,EDU_ASSISTANCE,-0.44080353671111094,0.23735088019392928,0.06328541219587376,153069
Health Care and Social Assistance,2019,PAID LEAVE,-0.24270471573936095,0.16424374000930667,0.13948525572119522,153069
Health Care and Social Assistance,2019,HEALTH_WELLBEING,0.010030677151387384,0.3220645725686445,0.9751539615831578,153069
Health Care and Social Assistance,2019,PARENTAL_LEAVE,1.1843301369800445,0.29770992513528194,6.945806731060559e-05,153069
Health Care and Social Assistance,2019,CULTURE,0.18030827103812017,0.20585958324844184,0.3810953280361997,153069
Health Care and Social Assistance,2019,REMOTE_KW,0.3606535357173234,0.34079200803678344,0.28992758161170806,153069
Health Care and Social Assistance,2020,EDU_ASSISTANCE,-0.6568437359701343,0.21998968671300898,0.0028284374089399223,164626
Health Care and Social Assistance,2020,PAID LEAVE,-0.31103078376419,0.13637878994099875,0.02256981896833188,164626
Health Care and Social Assistance,2020,HEALTH_WELLBEING,-0.356058337799451,0.3209545853094554,0.26726932300652284,164626
Health Care and Social Assistance,2020,PARENTAL_LEAVE,0.14351126481151308,0.38282154175721594,0.7077514133694311,164626
Health Care and Social Assistance,2020,CULTURE,0.34435603159358,0.1631288711284726,0.03477706236704447,164626
Health Care and Social Assistance,2020,REMOTE_KW,0.9242160109690436,0.19479334698125209,2.0892141819588463e-06,164626
Health Care and Social Assistance,2021,EDU_ASSISTANCE,-0.6793504214856205,0.15418073052415257,1.0520208271101888e-05,213269
Health Care and Social Assistance,2021,PAID LEAVE,-0.4585166017531313,0.10197903466258111,6.918356093072162e-06,213269
Health Care and Social Assistance,2021,HEALTH_WELLBEING,-0.9671513615278392,0.3363646852760401,0.004036362429461505,213269
Health Care and Social Assistance,2021,PARENTAL_LEAVE,0.07588280739584782,0.2545298695563544,0.7656044929647574,213269
Health Care and Social Assistance,2021,CULTURE,0.5032981312308906,0.11219344849697373,7.257783498861272e-06,213269
Health Care and Social Assistance,2021,REMOTE_KW,0.6488699595016849,0.15271321280180505,2.1478015686722527e-05,213269
Health Care and Social Assistance,2022,EDU_ASSISTANCE,-0.48826811926295305,0.11454123655138324,2.0186749713521874e-05,227234
Health Care and Social Assistance,2022,PAID LEAVE,-0.20335152954323163,0.07962441049149238,0.010652865734566941,227234
Health Care and Social Assistance,2022,HEALTH_WELLBEING,-0.08885368960360578,0.17604623691611634,0.61375697650966,227234
Health Care and Social Assistance,2022,PARENTAL_LEAVE,-0.05636770273250776,0.19669045583937947,0.7744333386715527,227234
Health Care and Social Assistance,2022,CULTURE,0.3033901229394132,0.09303558025102,0.0011101542901833339,227234
Health Care and Social Assistance,2022,REMOTE_KW,0.7436769589427432,0.11267917814112494,4.1129605001388697e-11,227234
Health Care and Social Assistance,2023,EDU_ASSISTANCE,-0.5116780477251747,0.10868704471936748,2.5039128309292985e-06,221832
Health Care and Social Assistance,2023,PAID LEAVE,0.18279456296155663,0.07408867836086337,0.013615900050907863,221832
Health Care and Social Assistance,2023,HEALTH_WELLBEING,0.12427514809285563,0.1560717412973914,0.4258754811660077,221832
Health Care and Social Assistance,2023,PARENTAL_LEAVE,0.02557060161178138,0.13871192675204397,0.8537442193562834,221832
Health Care and Social Assistance,2023,CULTURE,0.45772693511816764,0.08652399161835095,1.222003251452049e-07,221832
Health Care and Social Assistance,2023,REMOTE_KW,0.9690947537169776,0.1103279718860971,1.5809466689387822e-18,221832
Health Care and Social Assistance,2024,EDU_ASSISTANCE,-0.8029710888252879,0.10449753957747138,1.540584918200692e-14,214348
Health Care and Social Assistance,2024,PAID LEAVE,-0.43402174350353173,0.06717743910010285,1.0413301748221486e-10,214348
Health Care and Social Assistance,2024,HEALTH_WELLBEING,-0.21991505167289976,0.13579376486143507,0.10534439778185441,214348
Health Care and Social Assistance,2024,PARENTAL_LEAVE,-0.10371481526225411,0.11813586373944476,0.3799826428578883,214348
Health Care and Social Assistance,2024,CULTURE,0.34215661862223645,0.07446851247193663,4.334799099232071e-06,214348
Health Care and Social Assistance,2024,REMOTE_KW,0.925073691558556,0.09628454533071547,7.418260582931016e-22,214348
Health Care and Social Assistance,2025,EDU_ASSISTANCE,-0.361329202105029,0.07196726302671337,5.147172841312594e-07,234102
Health Care and Social Assistance,2025,PAID LEAVE,-0.229469055433832,0.05252098691744696,1.2476385696258574e-05,234102
Health Care and Social Assistance,2025,HEALTH_WELLBEING,0.18872119153608957,0.08498700271030067,0.02637882095929734,234102
Health Care and Social Assistance,2025,PARENTAL_LEAVE,0.16116891289084762,0.08292019814896275,0.0519361151645088,234102
Health Care and Social Assistance,2025,CULTURE,0.42992403471898655,0.06674896584941423,1.18759832666165e-10,234102
Health Care and Social Assistance,2025,REMOTE_KW,1.1417990821128636,0.0766728319919915,3.724124029937114e-50,234102
Information,2018,EDU_ASSISTANCE,-0.9427824306055309,0.2034151821799145,3.5733586024334496e-06,27482
Information,2018,PAID LEAVE,-0.3867197097259453,0.1204416043527309,0.0013234382049543772,27482
Information,2018,HEALTH_WELLBEING,0.11520608336911543,0.24607251434804128,0.6396562987458988,27482
Information,2018,CULTURE,-0.11116186093412728,0.11780031115534957,0.34535027995696443,27482
Information,2018,REMOTE_KW,1.1258289578909864,0.1032321368655084,1.0813876709310818e-27,27482
Information,2019,EDU_ASSISTANCE,-1.2391344287988497,0.19546034614720723,2.3040821450202227e-10,30747
Information,2019,PAID LEAVE,-0.4621523697945395,0.10341025485236573,7.854372311504819e-06,30747
Information,2019,CULTURE,-0.12359296695456913,0.09896902990230495,0.21173659856022198,30747
Information,2019,REMOTE_KW,-0.11674476106890094,0.14007612550803594,0.4045977703569027,30747
Information,2020,EDU_ASSISTANCE,-0.4619539646087816,0.15962348487527067,0.0038034084724934067,26006
Information,2020,PAID LEAVE,-0.2731828712753644,0.09974929388634406,0.0061683607994021715,26006
Information,2020,PARENTAL_LEAVE,-0.31848079974107474,0.23714745611875224,0.1792832166855085,26006
Information,2020,CULTURE,0.478322666513641,0.09259567818944779,2.395245279104502e-07,26006
Information,2020,REMOTE_KW,-0.2527690616836711,0.11070373413174668,0.022413114831846166,26006
Information,2021,EDU_ASSISTANCE,-0.9982515272548985,0.15433015175153547,9.912090243891679e-11,41655
Information,2021,PAID LEAVE,-0.4362013846695441,0.07723040967036546,1.6227591589983227e-08,41655
Information,2021,HEALTH_WELLBEING,-0.41311817072278645,0.1703278013926334,0.015290261333696813,41655
Information,2021,PARENTAL_LEAVE,0.24397659155775556,0.10241637663710865,0.017209411418942305,41655
Information,2021,CULTURE,0.18395240534065838,0.06313296925272255,0.003571390289681772,41655
Information,2021,REMOTE_KW,0.1679161510454702,0.06544855703594797,0.010299148012133936,41655
Information,2022,EDU_ASSISTANCE,-0.9953718364395315,0.13148627593693238,3.727715936373356e-14,43258
Information,2022,PAID LEAVE,-0.38687445738196835,0.06586277479387019,4.255391214530487e-09,43258
Information,2022,HEALTH_WELLBEING,-0.023413795396585155,0.12962707315214148,0.8566625048925853,43258
Information,2022,PARENTAL_LEAVE,0.2701405716575428,0.07856482328678537,0.0005850723096363221,43258
Information,2022,CULTURE,0.25943384256365104,0.05197912736320835,6.003150000791347e-07,43258
Information,2022,REMOTE_KW,0.2808034040067078,0.054930997734410306,3.188843424185216e-07,43258
Information,2023,EDU_ASSISTANCE,-0.645527595658397,0.1202779966169585,8.007333441795675e-08,28427
Information,2023,PAID LEAVE,-0.2421780432660343,0.06626181487774414,0.00025731650666281435,28427
Information,2023,HEALTH_WELLBEING,0.18523758449149244,0.10192602202869025,0.06916004301078978,28427
Information,2023,PARENTAL_LEAVE,0.36342698400447976,0.07295625785496111,6.311391381363469e-07,28427
Information,2023,CULTURE,0.21552501770368784,0.06567382084643976,0.001031652715987973,28427
Information,2023,REMOTE_KW,0.3014483545519269,0.06751764978679858,8.016824444365446e-06,28427
Information,2024,EDU_ASSISTANCE,-0.4107521762682104,0.08699432760785426,2.339997203100749e-06,28936
Information,2024,PAID LEAVE,-0.32033378022510595,0.05284514795938008,1.3465307391573028e-09,28936
Information,2024,HEALTH_WELLBEING,-0.01457958058229282,0.08358567019425715,0.8615300575120383,28936
Information,2024,PARENTAL_LEAVE,0.20347721537884494,0.056315007702710966,0.0003024447698660276,28936
Information,2024,CULTURE,0.000873659622765982,0.05311253889271795,0.9868760163865378,28936
Information,2024,REMOTE_KW,0.08520450572432604,0.05295324808468301,0.10760507086774819,28936
Information,2025,EDU_ASSISTANCE,-0.4838242083784217,0.06000850745622947,7.469251257930524e-16,33066
Information,2025,PAID LEAVE,-0.07565260200795773,0.03669863797460913,0.03925962310461692,33066
Information,2025,HEALTH_WELLBEING,0.1240453838167768,0.05477358840877551,0.023531501169520606,33066
Information,2025,PARENTAL_LEAVE,0.34899080798189325,0.03987426757584885,2.0908236949635574e-18,33066
Information,2025,CULTURE,-0.02889617842062534,0.04352560907828105,0.5067612786372652,33066
Information,2025,REMOTE_KW,0.3117921897981869,0.03894144425561961,1.1783414302551558e-15,33066
Management of Companies and Enterprises,2018,PAID LEAVE,-0.5307598225495179,0.6040067006056142,0.3795467775160235,5794
Management of Companies and Enterprises,2018,REMOTE_KW,0.4657604260361697,0.6103748525007299,0.44542000175445895,5794
Management of Companies and Enterprises,2019,EDU_ASSISTANCE,-1.3797033887941896,1.0263834991273681,0.17887153592537208,4348
Management of Companies and Enterprises,2019,PAID LEAVE,-1.2981719587120681,0.7328335656429554,0.07648727456055089,4348
Management of Companies and Enterprises,2019,HEALTH_WELLBEING,-1.1760090733691886,1.0340978634120888,0.25544135661281964,4348
Management of Companies and Enterprises,2019,CULTURE,0.6615527556325411,0.396993926545157,0.09563272974184737,4348
Management of Companies and Enterprises,2020,CULTURE,0.17058419836578523,0.5021920703331431,0.7340981308388279,4147
Management of Companies and Enterprises,2020,REMOTE_KW,-0.12497536397011245,0.7486978986779035,0.8674301473581574,4147
Management of Companies and Enterprises,2021,EDU_ASSISTANCE,0.12403994613946707,0.4740821876964187,0.7935972417449695,4789
Management of Companies and Enterprises,2021,PAID LEAVE,-0.6314316976320298,0.3609336943767438,0.0802150609100311,4789
Management of Companies and Enterprises,2021,PARENTAL_LEAVE,0.480591375006107,0.4944099649040979,0.3310255050886104,4789
Management of Companies and Enterprises,2021,CULTURE,0.5255056116741001,0.28976492370926615,0.06974573977225705,4789
Management of Companies and Enterprises,2021,REMOTE_KW,-0.09004174715301794,0.5312053255529287,0.8653997530669063,4789
Management of Companies and Enterprises,2022,EDU_ASSISTANCE,0.1582963172305219,0.40163365854057614,0.6934842480951069,5790
Management of Companies and Enterprises,2022,PAID LEAVE,0.4808313389303769,0.2432240405717144,0.048052129233997945,5790
Management of Companies and Enterprises,2022,HEALTH_WELLBEING,-0.01800388176502092,0.5972201950083453,0.9759505055006066,5790
Management of Companies and Enterprises,2022,PARENTAL_LEAVE,0.9555392010503008,0.38582585546124776,0.013263768121668826,5790
Management of Companies and Enterprises,2022,CULTURE,0.43514446889456265,0.2841588524106829,0.12568481788351546,5790
Management of Companies and Enterprises,2022,REMOTE_KW,0.5666989579101226,0.30549775660387996,0.06359593704272762,5790
Management of Companies and Enterprises,2023,EDU_ASSISTANCE,0.12912633638214643,0.4427571567707953,0.7705607847815688,5311
Management of Companies and Enterprises,2023,PAID LEAVE,-0.5452492412469445,0.3231419036553572,0.09153859944526964,5311
Management of Companies and Enterprises,2023,PARENTAL_LEAVE,1.2664373740860786,0.40214112811103847,0.0016369786087738168,5311
Management of Companies and Enterprises,2023,CULTURE,0.7586360940485146,0.3209698055230326,0.018099580064342508,5311
Management of Companies and Enterprises,2023,REMOTE_KW,-0.268532796646847,0.48481985902098984,0.5796598820264156,5311
Management of Companies and Enterprises,2024,EDU_ASSISTANCE,-0.4513015604750309,0.4096863787235785,0.2706451146816381,5739
Management of Companies and Enterprises,2024,PAID LEAVE,-0.5957069072946106,0.25712911164630203,0.020516710203763548,5739
Management of Companies and Enterprises,2024,HEALTH_WELLBEING,0.8522259834172367,0.273584491384922,0.0018392144996638234,5739
Management of Companies and Enterprises,2024,PARENTAL_LEAVE,0.3973037179375393,0.35446135706927384,0.2623448638612692,5739
Management of Companies and Enterprises,2024,CULTURE,0.7996219736794746,0.24953028837585953,0.0013529321339219027,5739
Management of Companies and Enterprises,2024,REMOTE_KW,0.7221400580241361,0.28058825825462813,0.010062777898090174,5739
Management of Companies and Enterprises,2025,EDU_ASSISTANCE,-0.12522198489244454,0.2642361601259066,0.6355699545094102,5397
Management of Companies and Enterprises,2025,PAID LEAVE,-0.07718769582139005,0.15583581059290705,0.620378321872743,5397
Management of Companies and Enterprises,2025,HEALTH_WELLBEING,0.5504739532218715,0.16845861505317458,0.0010842127923273498,5397
Management of Companies and Enterprises,2025,PARENTAL_LEAVE,0.8705381295808092,0.19039717735753336,4.825796576108685e-06,5397
Management of Companies and Enterprises,2025,CULTURE,0.37706567434698546,0.22421406665570676,0.09262280686538724,5397
Management of Companies and Enterprises,2025,REMOTE_KW,0.28535013819145966,0.2028509135318859,0.15951671947408308,5397
Manufacturing,2018,EDU_ASSISTANCE,-0.5593367865059172,0.20033139106693276,0.005237402913070712,81699
Manufacturing,2018,PAID LEAVE,0.05001281314721493,0.09319218723903414,0.5915003116955326,81699
Manufacturing,2018,HEALTH_WELLBEING,-0.1643431978373734,0.22966420825470732,0.47425050162801663,81699
Manufacturing,2018,PARENTAL_LEAVE,-0.1838757587238921,0.28525432579132404,0.5191845708108815,81699
Manufacturing,2018,CULTURE,0.697845983704717,0.06789504977442232,8.826682027995462e-25,81699
Manufacturing,2018,REMOTE_KW,-0.3221847128767126,0.185154668570187,0.08184423461710108,81699
Manufacturing,2019,EDU_ASSISTANCE,-0.8257377540702214,0.1804174781029929,4.721044348368783e-06,80652
Manufacturing,2019,PAID LEAVE,-0.09127171036451008,0.08821781740541527,0.30084751094317075,80652
Manufacturing,2019,HEALTH_WELLBEING,0.4857784323341786,0.1287871230381998,0.00016197750733722748,80652
Manufacturing,2019,PARENTAL_LEAVE,0.323958674736917,0.17610223593084948,0.0658261488227624,80652
Manufacturing,2019,CULTURE,0.6173720569089011,0.06601122044500043,8.557409396086144e-21,80652
Manufacturing,2019,REMOTE_KW,-0.5879486633637678,0.19673978790420885,0.002803887067194181,80652
Manufacturing,2020,EDU_ASSISTANCE,-0.4803489174805071,0.14034898874763868,0.0006204077462299026,75993
Manufacturing,2020,PAID LEAVE,-0.38894634961489083,0.08606719060629163,6.2102689025058325e-06,75993
Manufacturing,2020,HEALTH_WELLBEING,-0.40301445876941183,0.19058826669266996,0.034465615715497167,75993
Manufacturing,2020,PARENTAL_LEAVE,0.426731769641383,0.1448392426442843,0.0032165840982535917,75993
Manufacturing,2020,CULTURE,0.7835843915058595,0.06111253030804136,1.234862385016107e-37,75993
Manufacturing,2020,REMOTE_KW,0.10513978217479522,0.11318828135312231,0.352944632880861,75993
Manufacturing,2021,EDU_ASSISTANCE,-0.11755526980640439,0.08024424034564191,0.14292956178359065,106195
Manufacturing,2021,PAID LEAVE,-0.24168564633670384,0.058245967228911864,3.3335212370824274e-05,106195
Manufacturing,2021,HEALTH_WELLBEING,-0.0748574613484479,0.1297957871837355,0.5641201089240402,106195
Manufacturing,2021,PARENTAL_LEAVE,0.901803342328646,0.07327299378664023,8.259671725091039e-35,106195
Manufacturing,2021,CULTURE,0.8481347622671258,0.045041709772439466,4.28874524177308e-79,106195
Manufacturing,2021,REMOTE_KW,0.39806425119839184,0.06313792824574248,2.887953098176647e-10,106195
Manufacturing,2022,EDU_ASSISTANCE,0.20577413476509054,0.05452409958287343,0.00016064859812165637,129594
Manufacturing,2022,PAID LEAVE,-0.15314995079356356,0.044306692383141846,0.0005470619470266287,129594
Manufacturing,2022,HEALTH_WELLBEING,-0.12965317946513752,0.08604644050445111,0.13186668863701181,129594
Manufacturing,2022,PARENTAL_LEAVE,0.6621795204136932,0.05707347224796725,4.0148081537179e-31,129594
Manufacturing,2022,CULTURE,0.5443222902642277,0.03865878164190693,5.0287333641113876e-45,129594
Manufacturing,2022,REMOTE_KW,0.5595539429440681,0.04436228749119761,1.7841085999871273e-36,129594
Manufacturing,2023,EDU_ASSISTANCE,-0.10571856166554786,0.061700942337593795,0.08663847851866378,104021
Manufacturing,2023,PAID LEAVE,-0.11569400573872753,0.0448933553269612,0.00996373615030627,104021
Manufacturing,2023,HEALTH_WELLBEING,-0.07423771669176753,0.08329301577137123,0.37277693038730086,104021
Manufacturing,2023,PARENTAL_LEAVE,0.14158674507797323,0.06390009819382636,0.026708518576626778,104021
Manufacturing,2023,CULTURE,0.48363663105286175,0.04585415196774826,5.228832032695759e-26,104021
Manufacturing,2023,REMOTE_KW,0.614592828177937,0.051228832572080586,3.683638222078855e-33,104021
Manufacturing,2024,EDU_ASSISTANCE,-0.09642458653787107,0.05302386791274203,0.06898578053161969,94379
Manufacturing,2024,PAID LEAVE,-0.1040956377361187,0.03979666919101172,0.008904809619542202,94379
Manufacturing,2024,HEALTH_WELLBEING,-0.2765586102026085,0.08422813795605621,0.0010254599686667608,94379
Manufacturing,2024,PARENTAL_LEAVE,0.2572171220717891,0.04861349797925526,1.2160689452214864e-07,94379
Manufacturing,2024,CULTURE,0.41598185599783416,0.04178788643104488,2.4077985741981252e-23,94379
Manufacturing,2024,REMOTE_KW,0.46618084329991843,0.04826321097162363,4.496468977921748e-22,94379
Manufacturing,2025,EDU_ASSISTANCE,0.19717658043704223,0.037881772952388974,1.939427765798722e-07,99007
Manufacturing,2025,PAID LEAVE,-0.19272197310374647,0.032361458938056066,2.5960614230735822e-09,99007
Manufacturing,2025,HEALTH_WELLBEING,-0.3972887286512896,0.0746406950884142,1.0224806472310162e-07,99007
Manufacturing,2025,PARENTAL_LEAVE,0.1504834676185161,0.03967403538165783,0.00014884040215879288,99007
Manufacturing,2025,CULTURE,0.5180436588522763,0.03520483136324367,5.15473248250264e-49,99007
Manufacturing,2025,REMOTE_KW,0.33431424905252743,0.041429688398152725,7.062322251784054e-16,99007
"Mining, Quarrying, and Oil and Gas Extraction",2019,CULTURE,1.7127338171631767,0.5774761030377479,0.0030180294719512773,2997
"Mining, Quarrying, and Oil and Gas Extraction",2020,PAID LEAVE,0.5647573425500505,0.6908247997269473,0.41363607727677776,1857
"Mining, Quarrying, and Oil and Gas Extraction",2020,CULTURE,0.9263827851661107,0.6888934146380604,0.17870909291155712,1857
"Mining, Quarrying, and Oil and Gas Extraction",2021,HEALTH_WELLBEING,1.7042076625969176,0.6491725979037639,0.008659817848224975,2806
"Mining, Quarrying, and Oil and Gas Extraction",2022,EDU_ASSISTANCE,1.1326648221630982,0.4120695500569483,0.005982802334475294,3622
"Mining, Quarrying, and Oil and Gas Extraction",2022,PAID LEAVE,0.12028909662058054,0.36746475959081826,0.7434041925865575,3622
"Mining, Quarrying, and Oil and Gas Extraction",2023,EDU_ASSISTANCE,-1.3212184535724751,1.0201796874880564,0.19529123239114388,3358
"Mining, Quarrying, and Oil and Gas Extraction",2023,PAID LEAVE,-1.4558375797976626,0.6081297023423907,0.016667611408867567,3358
"Mining, Quarrying, and Oil and Gas Extraction",2023,CULTURE,0.36375394915878806,0.4316110620870341,0.39935048683989405,3358
"Mining, Quarrying, and Oil and Gas Extraction",2023,REMOTE_KW,0.2255864536177125,0.5096965358750496,0.658062512494055,3358
"Mining, Quarrying, and Oil and Gas Extraction",2024,EDU_ASSISTANCE,0.6059743778919467,0.35650135671874045,0.08917205000700103,2926
"Mining, Quarrying, and Oil and Gas Extraction",2024,PAID LEAVE,-0.23544418222962285,0.33126903844237665,0.4772490611195077,2926
"Mining, Quarrying, and Oil and Gas Extraction",2024,PARENTAL_LEAVE,-0.6342930280782598,0.7356001953657035,0.388533686403139,2926
"Mining, Quarrying, and Oil and Gas Extraction",2024,CULTURE,0.32442627809269325,0.3437797674390367,0.3453210238957035,2926
"Mining, Quarrying, and Oil and Gas Extraction",2024,REMOTE_KW,-0.5927554550833313,0.6198454205724906,0.33892290679950776,2926
"Mining, Quarrying, and Oil and Gas Extraction",2025,EDU_ASSISTANCE,-0.7539002294293442,0.45349219578986,0.0964260584300868,2807
"Mining, Quarrying, and Oil and Gas Extraction",2025,PAID LEAVE,-0.8719213136933264,0.3207475341955971,0.006559772927661717,2807
"Mining, Quarrying, and Oil and Gas Extraction",2025,PARENTAL_LEAVE,-1.052065843056721,0.7350174583250164,0.15233047468755884,2807
"Mining, Quarrying, and Oil and Gas Extraction",2025,CULTURE,0.03695355920278728,0.3921009190435706,0.9249145226118838,2807
Other Services (except Public Administration),2018,EDU_ASSISTANCE,-1.7759822876766418,1.0072939061195638,0.07787987506947906,18976
Other Services (except Public Administration),2018,PAID LEAVE,-0.9149182363475549,0.3962384337658863,0.020943064093169185,18976
Other Services (except Public Administration),2018,PARENTAL_LEAVE,0.056444797179782756,1.0152227479147722,0.9556617103105107,18976
Other Services (except Public Administration),2018,CULTURE,-1.1343349405082694,0.7189764452243798,0.114632691250551,18976
Other Services (except Public Administration),2018,REMOTE_KW,0.5622286244828276,0.5213454125186416,0.28084696047267266,18976
Other Services (except Public Administration),2019,EDU_ASSISTANCE,-0.6357574510051279,0.5133771959229051,0.2155741828622788,23335
Other Services (except Public Administration),2019,PAID LEAVE,-0.46695041236573526,0.30061909863541814,0.12035246012442838,23335
Other Services (except Public Administration),2019,HEALTH_WELLBEING,0.5047900855924172,0.46422524699279816,0.2768681102528796,23335
Other Services (except Public Administration),2019,PARENTAL_LEAVE,0.9128987158452319,0.5202039053656894,0.07927875499948732,23335
Other Services (except Public Administration),2019,CULTURE,1.0109365911041124,0.2736565761748713,0.0002205976905843333,23335
Other Services (except Public Administration),2019,REMOTE_KW,-0.12677597363499793,0.5935960210683857,0.8308802001560817,23335
Other Services (except Public Administration),2020,EDU_ASSISTANCE,-0.7147415415976769,0.5119437295844655,0.16267444415166732,24483
Other Services (except Public Administration),2020,PAID LEAVE,-0.9672642737426277,0.2982514474440712,0.0011822974078867412,24483
Other Services (except Public Administration),2020,PARENTAL_LEAVE,-0.7648497135551995,1.00880872358974,0.44834850415182625,24483
Other Services (except Public Administration),2020,CULTURE,1.0725459085554259,0.2599052422724732,3.68037071887289e-05,24483
Other Services (except Public Administration),2020,REMOTE_KW,0.22227394920446591,0.35591067833120504,0.5322850102820338,24483
Other Services (except Public Administration),2021,EDU_ASSISTANCE,-0.2133764505565497,0.27991284416686796,0.4458833413089529,32195
Other Services (except Public Administration),2021,PAID LEAVE,0.11011614084027917,0.15337976777059323,0.47279962831261113,32195
Other Services (except Public Administration),2021,HEALTH_WELLBEING,0.39136528851346536,0.32864640738456674,0.23371640171470165,32195
Other Services (except Public Administration),2021,PARENTAL_LEAVE,0.7724100732812388,0.25466102589095285,0.0024206256914534536,32195
Other Services (except Public Administration),2021,CULTURE,0.5726880887278593,0.19949099941456475,0.0040950377598529845,32195
Other Services (except Public Administration),2021,REMOTE_KW,0.7487283449667457,0.19987567583496058,0.00017969785334294555,32195
Other Services (except Public Administration),2022,EDU_ASSISTANCE,-0.5908610104276406,0.2998166216829728,0.04875346952867168,34618
Other Services (except Public Administration),2022,PAID LEAVE,-0.2262568914709463,0.14914867561061337,0.12926947618830337,34618
Other Services (except Public Administration),2022,HEALTH_WELLBEING,0.05783091998924182,0.30039753755193405,0.8473391112639586,34618
Other Services (except Public Administration),2022,PARENTAL_LEAVE,0.5205908586871182,0.24202547494032334,0.03147813622595092,34618
Other Services (except Public Administration),2022,CULTURE,0.33014699045333656,0.18421009101700406,0.07309601011130364,34618
Other Services (except Public Administration),2022,REMOTE_KW,0.7359260407294341,0.1812088973722574,4.882058606140058e-05,34618
Other Services (except Public Administration),2023,EDU_ASSISTANCE,-0.044488502852955615,0.2247883593586943,0.8431132571351543,33222
Other Services (except Public Administration),2023,PAID LEAVE,-0.20686828004141516,0.1474388881524246,0.16059354083250021,33222
Other Services (except Public Administration),2023,HEALTH_WELLBEING,0.5127821619685107,0.22296526820202345,0.02145786603243293,33222
Other Services (except Public Administration),2023,PARENTAL_LEAVE,0.5229931877918866,0.2177182924321938,0.016298779583239015,33222
Other Services (except Public Administration),2023,CULTURE,0.5227968133500919,0.16812870389169915,0.0018740198822008666,33222
Other Services (except Public Administration),2023,REMOTE_KW,1.1782921287653754,0.16750355363457575,2.000763074525279e-12,33222
Other Services (except Public Administration),2024,EDU_ASSISTANCE,-0.12512399628487184,0.22116185292437748,0.5715585819670257,31362
Other Services (except Public Administration),2024,PAID LEAVE,0.21684790800883788,0.14135717886715976,0.12501921853015932,31362
Other Services (except Public Administration),2024,HEALTH_WELLBEING,0.6250877505565149,0.2061779961149718,0.0024311075585330324,31362
Other Services (except Public Administration),2024,PARENTAL_LEAVE,0.8257355200890453,0.19364080015394103,2.0056207407338424e-05,31362
Other Services (except Public Administration),2024,CULTURE,0.8344200286224425,0.15794453556278001,1.2708957769967477e-07,31362
Other Services (except Public Administration),2024,REMOTE_KW,0.8203322545622049,0.18263031853703757,7.063573586096546e-06,31362
