Benefit,Occupation,Year,AI Coefficient,Error,P-Value
HEALTH_WELLBEING,Business and Financial Operations Occupations,2018,-0.2846611152372725,0.1855810395275919,0.125
HEALTH_WELLBEING,Business and Financial Operations Occupations,2023,0.1258779658248156,0.0726062876583067,0.083
HEALTH_WELLBEING,Community and Social Service Occupations,2019,0.4878121716631686,0.519144720885138,0.347
HEALTH_WELLBEING,Community and Social Service Occupations,2021,1.2216012762880026,0.3237350479911654,0.0
HEALTH_WELLBEING,Community and Social Service Occupations,2022,-0.3482921614962312,0.4592230688470489,0.448
HEALTH_WELLBEING,Community and Social Service Occupations,2020,0.1398425313375756,0.7251981576836244,0.847
HEALTH_WELLBEING,Community and Social Service Occupations,2018,1.6703924300616533,0.4144088019975813,0.0
HEALTH_WELLBEING,Community and Social Service Occupations,2023,0.1682468532754934,0.3967663055256372,0.672
HEALTH_WELLBEING,Computer and Mathematical Occupations,2019,0.1650173729674307,0.0635678463009495,0.009
HEALTH_WELLBEING,Computer and Mathematical Occupations,2021,0.10874007398373,0.0441671782866473,0.014
HEALTH_WELLBEING,Computer and Mathematical Occupations,2022,0.0634012732055902,0.035202716467969,0.072
HEALTH_WELLBEING,Computer and Mathematical Occupations,2020,0.022046552222129,0.0659138075195074,0.738
HEALTH_WELLBEING,Computer and Mathematical Occupations,2018,0.2811656323588988,0.0794208825674306,0.0
HEALTH_WELLBEING,Computer and Mathematical Occupations,2023,0.2198922541377509,0.0382261466379109,0.0
HEALTH_WELLBEING,Educational Instruction and Library Occupations,2019,-0.5602393896064177,0.5127656816603229,0.275
HEALTH_WELLBEING,Educational Instruction and Library Occupations,2021,0.4477872984487401,0.2879733253360915,0.12
HEALTH_WELLBEING,Educational Instruction and Library Occupations,2022,-0.74532362405579,0.4135555307901067,0.072
HEALTH_WELLBEING,Educational Instruction and Library Occupations,2020,-1.0163336198495911,0.7176587840417097,0.157
HEALTH_WELLBEING,Educational Instruction and Library Occupations,2018,-0.9496103149857594,0.7190125488751902,0.187
HEALTH_WELLBEING,Educational Instruction and Library Occupations,2023,-0.0255602127920239,0.2428962799875584,0.916
HEALTH_WELLBEING,Healthcare Practitioners and Technical Occupations,2019,0.1044131582366616,0.4553743557165183,0.819
HEALTH_WELLBEING,Healthcare Practitioners and Technical Occupations,2021,0.0624084839641006,0.2962549244416998,0.833
HEALTH_WELLBEING,Healthcare Practitioners and Technical Occupations,2022,-0.0869222661442369,0.3089920640527477,0.778
HEALTH_WELLBEING,Healthcare Practitioners and Technical Occupations,2020,-0.963533306710917,0.7115042793952671,0.176
HEALTH_WELLBEING,Healthcare Practitioners and Technical Occupations,2018,-0.1892193846381018,0.582669316017821,0.745
HEALTH_WELLBEING,Healthcare Practitioners and Technical Occupations,2023,0.1733171257205772,0.2858537659415453,0.544
HEALTH_WELLBEING,Legal Occupations,2019,,,
HEALTH_WELLBEING,Legal Occupations,2021,-0.2635948574813422,0.5917197016954783,0.656
HEALTH_WELLBEING,Legal Occupations,2022,0.4801952201791492,0.3829951741408606,0.21
HEALTH_WELLBEING,Legal Occupations,2020,0.9765069112912204,0.6171136813127482,0.114
HEALTH_WELLBEING,Legal Occupations,2018,-18.79004284450286,9972.43947523231,0.998
HEALTH_WELLBEING,Legal Occupations,2023,1.1632752878772328,0.3003279636032363,0.0
HEALTH_WELLBEING,"Life, Physical, and Social Science Occupations",2019,0.1340409664065389,0.3000323927111957,0.655
HEALTH_WELLBEING,"Life, Physical, and Social Science Occupations",2021,0.5165264027250732,0.1726606153409108,0.003
HEALTH_WELLBEING,"Life, Physical, and Social Science Occupations",2022,0.2352540298467831,0.1480540538033172,0.112
HEALTH_WELLBEING,"Life, Physical, and Social Science Occupations",2020,0.2901856792050134,0.2709232827876274,0.284
HEALTH_WELLBEING,"Life, Physical, and Social Science Occupations",2018,0.1357170791362619,0.3647936092547023,0.71
HEALTH_WELLBEING,"Life, Physical, and Social Science Occupations",2023,-0.0269765275955027,0.1926167520134543,0.889
HEALTH_WELLBEING,Management Occupations,2019,-0.3391679980410879,0.1484008804510999,0.022
HEALTH_WELLBEING,Management Occupations,2021,0.0143001894596056,0.0759104380559173,0.851
HEALTH_WELLBEING,Management Occupations,2022,0.0372952967832463,0.0625038979788612,0.551
HEALTH_WELLBEING,Management Occupations,2020,-0.5276599450103433,0.1605233135466528,0.001
HEALTH_WELLBEING,Management Occupations,2018,-0.5263232633271104,0.2023233743135633,0.009
HEALTH_WELLBEING,Management Occupations,2023,0.1910516537717325,0.0642853910149269,0.003
HEALTH_WELLBEING,Office and Administrative Support Occupations,2019,-0.2031291324245062,0.3204654571340972,0.526
HEALTH_WELLBEING,Office and Administrative Support Occupations,2021,0.1447198138698532,0.1742966489148957,0.406
HEALTH_WELLBEING,Office and Administrative Support Occupations,2022,0.0927343523310417,0.1466012292850287,0.527
HEALTH_WELLBEING,Office and Administrative Support Occupations,2020,-0.0546301130407732,0.3221424821639308,0.865
HEALTH_WELLBEING,Office and Administrative Support Occupations,2018,0.4930657987701617,0.2947951678085229,0.094
HEALTH_WELLBEING,Office and Administrative Support Occupations,2023,-0.5944050494266239,0.2008273290113279,0.003
HEALTH_WELLBEING,Personal Care and Service Occupations,2019,1.2318539535479207,1.0552210597112133,0.243
HEALTH_WELLBEING,Personal Care and Service Occupations,2021,1.5593591376773164,0.7509032185324236,0.038
HEALTH_WELLBEING,Personal Care and Service Occupations,2022,0.2826639082627445,0.7323497807508611,0.7
HEALTH_WELLBEING,Personal Care and Service Occupations,2020,-13.953250187185269,1852.3785080035912,0.994
HEALTH_WELLBEING,Personal Care and Service Occupations,2018,-2.0136379918522342,5.509255833998323,0.715
HEALTH_WELLBEING,Personal Care and Service Occupations,2023,0.2682621859357201,0.7378306088951069,0.716
HEALTH_WELLBEING,Production Occupations,2019,0.0493011975750056,0.5883006932650088,0.933
HEALTH_WELLBEING,Production Occupations,2021,0.0660375891582638,0.3423450681188941,0.847
HEALTH_WELLBEING,Production Occupations,2022,0.0216683929466004,0.2674026574325374,0.935
HEALTH_WELLBEING,Production Occupations,2020,0.199598138260405,0.5178733111401168,0.7
HEALTH_WELLBEING,Production Occupations,2018,0.7349687973749132,0.5127192504329809,0.152
HEALTH_WELLBEING,Production Occupations,2023,-0.1452772282544815,0.3119999676034785,0.641
HEALTH_WELLBEING,Sales and Related Occupations,2019,-0.0774181320716214,0.271844726967184,0.776
HEALTH_WELLBEING,Sales and Related Occupations,2021,-0.2151802567629205,0.1844510939845485,0.243
HEALTH_WELLBEING,Sales and Related Occupations,2022,0.2013638915237357,0.139637241817313,0.149
HEALTH_WELLBEING,Sales and Related Occupations,2020,0.2220399447356665,0.2193814450015971,0.311
HEALTH_WELLBEING,Sales and Related Occupations,2018,-0.765452801153595,0.450421399774065,0.089
HEALTH_WELLBEING,Sales and Related Occupations,2023,-0.4881538529160625,0.1859684687998611,0.009
HEALTH_WELLBEING,Transportation and Material Moving Occupations,2019,0.1879986684687445,1.0209637436868764,0.854
HEALTH_WELLBEING,Transportation and Material Moving Occupations,2021,,,
HEALTH_WELLBEING,Transportation and Material Moving Occupations,2022,-0.2144569633879643,0.4589478754675308,0.64
HEALTH_WELLBEING,Transportation and Material Moving Occupations,2020,-0.7725260816947535,1.0234340291016766,0.45
HEALTH_WELLBEING,Transportation and Material Moving Occupations,2018,-9.138414670787943,80.61183534473297,0.91
HEALTH_WELLBEING,Transportation and Material Moving Occupations,2023,-0.3162412965834547,0.4656711102355053,0.497
PARENTAL_LEAVE,Architecture and Engineering Occupations,2019,0.9582541496856082,0.2565997006773747,0.0
PARENTAL_LEAVE,Architecture and Engineering Occupations,2021,0.2232013237409769,0.1867982537168098,0.232
PARENTAL_LEAVE,Architecture and Engineering Occupations,2022,0.2283131584317279,0.1240123677332448,0.066
PARENTAL_LEAVE,Architecture and Engineering Occupations,2020,-0.0477784390314016,0.3443664590453579,0.89
PARENTAL_LEAVE,Architecture and Engineering Occupations,2018,-0.7399099702888167,1.008610419332553,0.463
PARENTAL_LEAVE,Architecture and Engineering Occupations,2023,0.270572002434848,0.1060435191417962,0.011
PARENTAL_LEAVE,"Arts, Design, Entertainment, Sports, and Media Occupations",2019,-0.0970304282846822,0.5078763885395883,0.848
PARENTAL_LEAVE,"Arts, Design, Entertainment, Sports, and Media Occupations",2021,0.5067259988688464,0.2332485774099105,0.03
PARENTAL_LEAVE,"Arts, Design, Entertainment, Sports, and Media Occupations",2022,0.4746823130668228,0.1840364332638851,0.01
PARENTAL_LEAVE,"Arts, Design, Entertainment, Sports, and Media Occupations",2020,0.5130417147756937,0.3894176255600371,0.188
PARENTAL_LEAVE,"Arts, Design, Entertainment, Sports, and Media Occupations",2018,,,
PARENTAL_LEAVE,"Arts, Design, Entertainment, Sports, and Media Occupations",2023,0.2863770152316874,0.1670024371681266,0.086
PARENTAL_LEAVE,Business and Financial Operations Occupations,2019,0.2961863053718371,0.1665819621998212,0.075
PARENTAL_LEAVE,Business and Financial Operations Occupations,2021,0.8245418583957548,0.0706151990680062,0.0
PARENTAL_LEAVE,Business and Financial Operations Occupations,2022,0.3528309569898465,0.0616163986390956,0.0
PARENTAL_LEAVE,Business and Financial Operations Occupations,2020,0.4573374480155527,0.1360407548075543,0.001
PARENTAL_LEAVE,Business and Financial Operations Occupations,2018,-0.087484000229131,0.292739929660613,0.765
PARENTAL_LEAVE,Business and Financial Operations Occupations,2023,0.3968677147386406,0.0644667738201616,0.0
PARENTAL_LEAVE,Community and Social Service Occupations,2019,-0.6989014967002994,1.0101800512566803,0.489
PARENTAL_LEAVE,Community and Social Service Occupations,2021,,,
PARENTAL_LEAVE,Community and Social Service Occupations,2022,0.0334420699104434,0.3916137414960726,0.932
PARENTAL_LEAVE,Community and Social Service Occupations,2020,-0.6314059697360321,1.012768456344964,0.533
PARENTAL_LEAVE,Community and Social Service Occupations,2018,0.5882478663900629,0.7287173493543745,0.42
PARENTAL_LEAVE,Community and Social Service Occupations,2023,0.002052315973455,0.395959009524869,0.996
PARENTAL_LEAVE,Computer and Mathematical Occupations,2019,0.6412062355372992,0.0718933408348043,0.0
PARENTAL_LEAVE,Computer and Mathematical Occupations,2021,0.5202358937471991,0.0385124956216089,0.0
PARENTAL_LEAVE,Computer and Mathematical Occupations,2022,0.5057916241653251,0.0285156294237809,0.0
PARENTAL_LEAVE,Computer and Mathematical Occupations,2020,0.3966286824597854,0.0685773924612853,0.0
PARENTAL_LEAVE,Computer and Mathematical Occupations,2018,0.5087718648337985,0.1082999385042496,0.0
PARENTAL_LEAVE,Computer and Mathematical Occupations,2023,0.5138846239679181,0.0293470213338818,0.0
PARENTAL_LEAVE,Educational Instruction and Library Occupations,2019,-0.7226769431418644,1.0052922317867616,0.472
PARENTAL_LEAVE,Educational Instruction and Library Occupations,2021,-0.21542773578278,0.5070926480339696,0.671
PARENTAL_LEAVE,Educational Instruction and Library Occupations,2022,0.2383169535739717,0.2964341519843805,0.421
PARENTAL_LEAVE,Educational Instruction and Library Occupations,2020,-8.241611157062602,49.03564229650435,0.867
PARENTAL_LEAVE,Educational Instruction and Library Occupations,2018,0.1018808966783729,1.0096620099883804,0.92
PARENTAL_LEAVE,Educational Instruction and Library Occupations,2023,0.2925834196082059,0.2661216889358197,0.272
PARENTAL_LEAVE,Healthcare Practitioners and Technical Occupations,2019,,,
PARENTAL_LEAVE,Healthcare Practitioners and Technical Occupations,2021,-1.788601022210974,1.0027134960450277,0.074
PARENTAL_LEAVE,Healthcare Practitioners and Technical Occupations,2022,-0.312979493815965,0.3856825183539227,0.417
PARENTAL_LEAVE,Healthcare Practitioners and Technical Occupations,2020,-0.6486139529628455,1.003763987954888,0.518
PARENTAL_LEAVE,Healthcare Practitioners and Technical Occupations,2018,1.9698532034823448,0.4234338015765389,0.0
PARENTAL_LEAVE,Healthcare Practitioners and Technical Occupations,2023,-0.609848728396596,0.3431490189950185,0.076
PARENTAL_LEAVE,Legal Occupations,2019,-0.264294634065308,1.0124530131090543,0.794
PARENTAL_LEAVE,Legal Occupations,2021,0.1149026820965453,0.4635478867022382,0.804
PARENTAL_LEAVE,Legal Occupations,2022,0.728483270309795,0.3262469023421386,0.026
PARENTAL_LEAVE,Legal Occupations,2020,-21.504650805277997,40597.91060994834,1.0
PARENTAL_LEAVE,Legal Occupations,2018,1.5880191745363852,0.6186793121959393,0.01
PARENTAL_LEAVE,Legal Occupations,2023,1.243222872857583,0.2521509879692207,0.0
PARENTAL_LEAVE,"Life, Physical, and Social Science Occupations",2019,0.0045826892168727,0.5904890185186136,0.994
PARENTAL_LEAVE,"Life, Physical, and Social Science Occupations",2021,0.0610579383670553,0.246237639109504,0.804
PARENTAL_LEAVE,"Life, Physical, and Social Science Occupations",2022,0.5292876708068606,0.1517139123943038,0.0
PARENTAL_LEAVE,"Life, Physical, and Social Science Occupations",2020,0.8531811392854648,0.3517841528812445,0.015
PARENTAL_LEAVE,"Life, Physical, and Social Science Occupations",2018,0.27516912201066,0.7244358262512555,0.704
PARENTAL_LEAVE,"Life, Physical, and Social Science Occupations",2023,-0.2407462572697082,0.174099080397421,0.167
PARENTAL_LEAVE,Management Occupations,2019,0.3775944794079342,0.1495025405353574,0.012
PARENTAL_LEAVE,Management Occupations,2021,0.3198194674017844,0.0776389023460633,0.0
PARENTAL_LEAVE,Management Occupations,2022,0.4177258584354177,0.0557105723255984,0.0
PARENTAL_LEAVE,Management Occupations,2020,0.1125205651602784,0.1419582447676245,0.428
PARENTAL_LEAVE,Management Occupations,2018,-0.1056720796100995,0.2805116047494229,0.706
PARENTAL_LEAVE,Management Occupations,2023,0.4847783887964036,0.0544177392718709,0.0
PARENTAL_LEAVE,Office and Administrative Support Occupations,2019,0.549869142780093,0.3219455562314881,0.088
PARENTAL_LEAVE,Office and Administrative Support Occupations,2021,0.9391505115880324,0.1436657744121938,0.0
PARENTAL_LEAVE,Office and Administrative Support Occupations,2022,0.4059690675443853,0.1362564313150488,0.003
PARENTAL_LEAVE,Office and Administrative Support Occupations,2020,0.5656143284914226,0.2959329099863393,0.056
PARENTAL_LEAVE,Office and Administrative Support Occupations,2018,0.5262678135135481,0.5068482248720595,0.299
PARENTAL_LEAVE,Office and Administrative Support Occupations,2023,0.2973746823636489,0.135171134762219,0.028
PARENTAL_LEAVE,Personal Care and Service Occupations,2019,,,
PARENTAL_LEAVE,Personal Care and Service Occupations,2021,-21.027103833661208,69392.87337603612,1.0
PARENTAL_LEAVE,Personal Care and Service Occupations,2022,0.0251244050448274,1.023845146236346,0.98
PARENTAL_LEAVE,Personal Care and Service Occupations,2020,-12.811814845818123,1421.558280579701,0.993
PARENTAL_LEAVE,Personal Care and Service Occupations,2018,-13.655632768599787,3971.57504501547,0.997
PARENTAL_LEAVE,Personal Care and Service Occupations,2023,-10.626688495010216,189.7451728755929,0.955
PARENTAL_LEAVE,Production Occupations,2019,-12.972774952328988,680.0865656455876,0.985
PARENTAL_LEAVE,Production Occupations,2021,0.4570355044491284,0.3446569209308343,0.185
PARENTAL_LEAVE,Production Occupations,2022,0.1303239303605801,0.2774238924125503,0.639
PARENTAL_LEAVE,Production Occupations,2020,-18.144972351047542,6097.057469157583,0.998
PARENTAL_LEAVE,Production Occupations,2018,1.4933290843715632,0.7589194937771048,0.049
PARENTAL_LEAVE,Production Occupations,2023,-0.1812064249502284,0.3130930211171147,0.563
PARENTAL_LEAVE,Sales and Related Occupations,2019,-0.0179278412037914,0.3580766736853811,0.96
PARENTAL_LEAVE,Sales and Related Occupations,2021,0.3484689706538653,0.1582788003964745,0.028
PARENTAL_LEAVE,Sales and Related Occupations,2022,0.7611610905344373,0.1051985508449382,0.0
PARENTAL_LEAVE,Sales and Related Occupations,2020,0.6106931809789834,0.2301770192384627,0.008
PARENTAL_LEAVE,Sales and Related Occupations,2018,-0.2315865834687258,0.5812644932533346,0.69
PARENTAL_LEAVE,Sales and Related Occupations,2023,0.568690263763898,0.1103879378696798,0.0
PARENTAL_LEAVE,Transportation and Material Moving Occupations,2019,-15.807313958286722,6008.574957574038,0.998
PARENTAL_LEAVE,Transportation and Material Moving Occupations,2021,-0.2230159236764498,0.4289382299887397,0.603
PARENTAL_LEAVE,Transportation and Material Moving Occupations,2022,0.4274682455050513,0.3049720396988887,0.161
PARENTAL_LEAVE,Transportation and Material Moving Occupations,2020,0.5441369511063447,1.0164745290364428,0.592
PARENTAL_LEAVE,Transportation and Material Moving Occupations,2018,2.31686790813114,1.03666486928357,0.025
PARENTAL_LEAVE,Transportation and Material Moving Occupations,2023,-0.8264581086136689,0.5292668400828908,0.118
CULTURE,Architecture and Engineering Occupations,2019,0.5687172336395865,0.1144430746600114,0.0
CULTURE,Architecture and Engineering Occupations,2021,0.8818583457962874,0.078755212814876,0.0
CULTURE,Architecture and Engineering Occupations,2022,0.9058678488024638,0.0588031100224962,0.0
CULTURE,Architecture and Engineering Occupations,2020,0.9931554827454754,0.1054184672698821,0.0
CULTURE,Architecture and Engineering Occupations,2018,0.3450731938555941,0.1544627293013133,0.025
CULTURE,Architecture and Engineering Occupations,2023,0.6202001582457596,0.0687088228895293,0.0
CULTURE,"Arts, Design, Entertainment, Sports, and Media Occupations",2019,0.2598852778793529,0.2014445975506168,0.197
CULTURE,"Arts, Design, Entertainment, Sports, and Media Occupations",2021,0.7369987757906739,0.1259037732945045,0.0
CULTURE,"Arts, Design, Entertainment, Sports, and Media Occupations",2022,0.5068678713437593,0.1064153047682392,0.0
CULTURE,"Arts, Design, Entertainment, Sports, and Media Occupations",2020,0.998040141082162,0.1839945985926051,0.0
CULTURE,"Arts, Design, Entertainment, Sports, and Media Occupations",2018,0.3373438149335244,0.2669554163934999,0.206
CULTURE,"Arts, Design, Entertainment, Sports, and Media Occupations",2023,0.1484418283172356,0.1198157427862336,0.215
CULTURE,Business and Financial Operations Occupations,2019,0.4876990106844302,0.0696517053935686,0.0
CULTURE,Business and Financial Operations Occupations,2021,0.5923684311637848,0.0437952573434324,0.0
CULTURE,Business and Financial Operations Occupations,2022,0.4224566076742877,0.0374415217096196,0.0
CULTURE,Business and Financial Operations Occupations,2020,0.4349734240591833,0.0720821262673167,0.0
CULTURE,Business and Financial Operations Occupations,2018,0.5874645652126627,0.0702192095723357,0.0
CULTURE,Business and Financial Operations Occupations,2023,0.6119772173703307,0.0461100358578743,0.0
CULTURE,Community and Social Service Occupations,2019,1.0835514191781916,0.3502363191467563,0.002
CULTURE,Community and Social Service Occupations,2021,0.6530581894247266,0.3042712449631792,0.032
CULTURE,Community and Social Service Occupations,2022,0.9170412230317868,0.2005674236509709,0.0
CULTURE,Community and Social Service Occupations,2020,0.7070602969714689,0.4407778986611978,0.109
CULTURE,Community and Social Service Occupations,2018,0.3592988174552096,0.6002263710407199,0.549
CULTURE,Community and Social Service Occupations,2023,1.2230737557618332,0.2203169926254324,0.0
CULTURE,Computer and Mathematical Occupations,2019,0.3608377916538608,0.0318011586304293,0.0
CULTURE,Computer and Mathematical Occupations,2021,0.5438554226711807,0.0216554396324517,0.0
CULTURE,Computer and Mathematical Occupations,2022,0.4638649965488257,0.0176885909624802,0.0
CULTURE,Computer and Mathematical Occupations,2020,0.6406669900075207,0.0299404727407793,0.0
CULTURE,Computer and Mathematical Occupations,2018,0.3469154655476788,0.0350115273878579,0.0
CULTURE,Computer and Mathematical Occupations,2023,0.4824723509890588,0.0230286718076973,0.0
CULTURE,Educational Instruction and Library Occupations,2019,0.7336293918880938,0.1766220923130353,0.0
CULTURE,Educational Instruction and Library Occupations,2021,1.2911573486515542,0.1375763799355416,0.0
CULTURE,Educational Instruction and Library Occupations,2022,0.8199073973940042,0.1117802090528279,0.0
CULTURE,Educational Instruction and Library Occupations,2020,1.158200725297638,0.1776970205704701,0.0
CULTURE,Educational Instruction and Library Occupations,2018,0.5648074647662391,0.2197926492999053,0.01
CULTURE,Educational Instruction and Library Occupations,2023,0.8339584791899707,0.1058356442492248,0.0
CULTURE,Healthcare Practitioners and Technical Occupations,2019,0.205127778492137,0.2723960712199612,0.451
CULTURE,Healthcare Practitioners and Technical Occupations,2021,0.1251437682423291,0.1856045642521822,0.5
CULTURE,Healthcare Practitioners and Technical Occupations,2022,0.8462158528544009,0.1458410824048349,0.0
CULTURE,Healthcare Practitioners and Technical Occupations,2020,0.0924767640973143,0.2575528833165824,0.72
CULTURE,Healthcare Practitioners and Technical Occupations,2018,0.4662244781335853,0.3127061570315303,0.136
CULTURE,Healthcare Practitioners and Technical Occupations,2023,0.5796401255843636,0.1597445661292835,0.0
CULTURE,Legal Occupations,2019,0.0841511998546368,0.5232043104513423,0.872
CULTURE,Legal Occupations,2021,0.6402501734500943,0.2525981056303612,0.011
CULTURE,Legal Occupations,2022,1.002168514651388,0.2261558091931613,0.0
CULTURE,Legal Occupations,2020,0.7079914637554018,0.4502720730916032,0.116
CULTURE,Legal Occupations,2018,-0.433601687042258,0.7306335765378352,0.553
CULTURE,Legal Occupations,2023,0.9557921533169138,0.2361110817350144,0.0
CULTURE,"Life, Physical, and Social Science Occupations",2019,0.499318345553254,0.1769424544572576,0.005
CULTURE,"Life, Physical, and Social Science Occupations",2021,0.4318591193603168,0.113840872409276,0.0
CULTURE,"Life, Physical, and Social Science Occupations",2022,0.5482531170072755,0.0867304374050651,0.0
CULTURE,"Life, Physical, and Social Science Occupations",2020,0.3928815556585953,0.164172046594167,0.017
CULTURE,"Life, Physical, and Social Science Occupations",2018,0.4537005771681796,0.2203712984993863,0.04
CULTURE,"Life, Physical, and Social Science Occupations",2023,0.1421104885214561,0.1099096477657008,0.196
CULTURE,Management Occupations,2019,0.580896915766826,0.0587277416555839,0.0
CULTURE,Management Occupations,2021,0.825490410948184,0.0374251263792171,0.0
CULTURE,Management Occupations,2022,0.7397514095248593,0.0322195377502836,0.0
CULTURE,Management Occupations,2020,0.9594752154167232,0.0513580097818203,0.0
CULTURE,Management Occupations,2018,0.327682484443182,0.0755734127599491,0.0
CULTURE,Management Occupations,2023,0.6687409149540336,0.0398757235137794,0.0
CULTURE,Office and Administrative Support Occupations,2019,0.1860049964994022,0.1792831310920264,0.3
CULTURE,Office and Administrative Support Occupations,2021,0.5458291597695691,0.1005037986395015,0.0
CULTURE,Office and Administrative Support Occupations,2022,0.4095144500082799,0.0855030093476784,0.0
CULTURE,Office and Administrative Support Occupations,2020,0.6935420019694116,0.1596446919470421,0.0
CULTURE,Office and Administrative Support Occupations,2018,0.6729260218998852,0.1746561641382217,0.0
CULTURE,Office and Administrative Support Occupations,2023,0.4992692536161748,0.0950519340683342,0.0
CULTURE,Personal Care and Service Occupations,2019,0.856109597621823,0.7969797982272014,0.283
CULTURE,Personal Care and Service Occupations,2021,-20.496100747442032,24387.479679903958,0.999
CULTURE,Personal Care and Service Occupations,2022,0.5531573488343197,0.494446879415978,0.263
CULTURE,Personal Care and Service Occupations,2020,2.542857591296639,0.5974355677063136,0.0
CULTURE,Personal Care and Service Occupations,2018,0.8815702795096251,1.0505795511707428,0.401
CULTURE,Personal Care and Service Occupations,2023,-1.2638398745088508,1.02590496070059,0.218
CULTURE,Production Occupations,2019,0.6824235716862379,0.3218961693241156,0.034
CULTURE,Production Occupations,2021,0.907494103644568,0.1780002825200641,0.0
CULTURE,Production Occupations,2022,0.4656858552066011,0.160367602002904,0.004
CULTURE,Production Occupations,2020,0.1990260998548385,0.3700336787733604,0.591
CULTURE,Production Occupations,2018,0.4942879120561216,0.3967702648193299,0.213
CULTURE,Production Occupations,2023,0.6700353396749072,0.1729515442947828,0.0
CULTURE,Sales and Related Occupations,2019,0.3691402196968629,0.1282914683445154,0.004
CULTURE,Sales and Related Occupations,2021,0.3467916689992618,0.0920368032453012,0.0
CULTURE,Sales and Related Occupations,2022,0.4865687071302507,0.0787841228642479,0.0
CULTURE,Sales and Related Occupations,2020,0.662312309286975,0.1112157511296497,0.0
CULTURE,Sales and Related Occupations,2018,0.1197666856654766,0.1731063119552582,0.489
CULTURE,Sales and Related Occupations,2023,0.5467056044142375,0.0917341036224715,0.0
CULTURE,Transportation and Material Moving Occupations,2019,0.1977014423709546,1.021270865335599,0.847
CULTURE,Transportation and Material Moving Occupations,2021,1.845892400778034,0.207550172478735,0.0
CULTURE,Transportation and Material Moving Occupations,2022,1.3519894829475048,0.2088251048112909,0.0
CULTURE,Transportation and Material Moving Occupations,2020,0.5485875224296433,0.7351809466444404,0.456
CULTURE,Transportation and Material Moving Occupations,2018,0.825758993981458,0.7379967251910475,0.263
CULTURE,Transportation and Material Moving Occupations,2023,1.0394709902431896,0.2682580886939698,0.0
wfh_wham,Architecture and Engineering Occupations,2019,0.3665853839521643,0.1946262313326424,0.06
wfh_wham,Architecture and Engineering Occupations,2021,0.5375976371369099,0.0948217223584356,0.0
wfh_wham,Architecture and Engineering Occupations,2022,0.0917774173197185,0.072382285967209,0.205
wfh_wham,Architecture and Engineering Occupations,2020,1.2434735890449764,0.1196097508156488,0.0
wfh_wham,Architecture and Engineering Occupations,2023,0.0675903975998628,0.0793701673907436,0.394
wfh_wham,"Arts, Design, Entertainment, Sports, and Media Occupations",2019,0.2004568362454736,0.2370763777827723,0.398
wfh_wham,"Arts, Design, Entertainment, Sports, and Media Occupations",2021,0.9803979714043296,0.1099880072115259,0.0
wfh_wham,"Arts, Design, Entertainment, Sports, and Media Occupations",2022,0.8577730560768488,0.095688906045234,0.0
wfh_wham,"Arts, Design, Entertainment, Sports, and Media Occupations",2020,0.5436017705246603,0.1770005571042981,0.002
wfh_wham,"Arts, Design, Entertainment, Sports, and Media Occupations",2023,2.0522439863011512,0.0939555095753065,0.0
wfh_wham,Business and Financial Operations Occupations,2019,0.0186262424122019,0.0860773024379117,0.829
wfh_wham,Business and Financial Operations Occupations,2021,0.2766435337406682,0.0415682716911322,0.0
wfh_wham,Business and Financial Operations Occupations,2022,0.380125701405797,0.0343999249230812,0.0
wfh_wham,Business and Financial Operations Occupations,2020,-0.0740589622295796,0.0678400550894286,0.275
wfh_wham,Business and Financial Operations Occupations,2023,0.4997230720539049,0.0431038254413542,0.0
wfh_wham,Community and Social Service Occupations,2019,0.5682971561019835,0.4367037023433883,0.193
wfh_wham,Community and Social Service Occupations,2021,0.70104200499898,0.3057184491554236,0.022
wfh_wham,Community and Social Service Occupations,2022,0.7339177586242467,0.2239385225217152,0.001
wfh_wham,Community and Social Service Occupations,2020,1.0925497594993254,0.3407445098403263,0.001
wfh_wham,Community and Social Service Occupations,2023,0.7787305950488885,0.2483825382439081,0.002
wfh_wham,Computer and Mathematical Occupations,2019,-0.2782149737113313,0.0409928577449017,0.0
wfh_wham,Computer and Mathematical Occupations,2021,0.1133645589375098,0.0186448411074064,0.0
wfh_wham,Computer and Mathematical Occupations,2022,0.1537139571627748,0.0157683478084444,0.0
wfh_wham,Computer and Mathematical Occupations,2020,0.0533499674244457,0.0269191608785674,0.047
wfh_wham,Computer and Mathematical Occupations,2023,0.1695134470246215,0.0206560919563059,0.0
wfh_wham,Educational Instruction and Library Occupations,2019,0.2352273175217914,0.3294464727300957,0.475
wfh_wham,Educational Instruction and Library Occupations,2021,0.9519797574646373,0.1758029800696993,0.0
wfh_wham,Educational Instruction and Library Occupations,2022,1.0876501948781947,0.1484310333569464,0.0
wfh_wham,Educational Instruction and Library Occupations,2020,0.5447823865595438,0.2612820055515322,0.037
wfh_wham,Educational Instruction and Library Occupations,2023,1.4284204894197277,0.1343542096307093,0.0
wfh_wham,Healthcare Practitioners and Technical Occupations,2019,-1.0203333277864752,0.5906110569305051,0.084
wfh_wham,Healthcare Practitioners and Technical Occupations,2021,1.80006166796276,0.1528775052643836,0.0
wfh_wham,Healthcare Practitioners and Technical Occupations,2022,1.4181409115396673,0.172546618598023,0.0
wfh_wham,Healthcare Practitioners and Technical Occupations,2020,0.149456872347562,0.3479185005269101,0.668
